,name,device,train_batch_size,predict_batch_size,train_epochs,lr,criterion,optimizer,scheduler,attack,layers,clean,fgsm,pgd,train_loss,epoch0,epoch1,epoch2,epoch3,epoch4,epoch5,epoch6,epoch7,epoch8,epoch9,epoch10,epoch11,epoch12,epoch13,epoch14,epoch15,epoch16,epoch17,epoch18,epoch19,epoch20,epoch21,epoch22,epoch23,epoch24,epoch25,epoch26,epoch27,epoch28,epoch29,use_gpu,if_scheduler
0,mnist,['cuda:4'],120,120,30,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9967,0.6568000316619873,0.1762000322341919,"{'epoch0': 1.5444270946979524, 'epoch1': 1.4891445338726044, 'epoch2': 1.4835960443019867, 'epoch3': 1.4807120344638824, 'epoch4': 1.474577179670334, 'epoch5': 1.4734101324081421, 'epoch6': 1.472944086790085, 'epoch7': 1.47280943441391, 'epoch8': 1.4704535393714904, 'epoch9': 1.4697722852230073, 'epoch10': 1.4697917928695678, 'epoch11': 1.4692891936302186, 'epoch12': 1.4683195428848266, 'epoch13': 1.4679947531223296, 'epoch14': 1.46752566075325, 'epoch15': 1.4679393107891083, 'epoch16': 1.467190941810608, 'epoch17': 1.4670627429485321, 'epoch18': 1.4665505409240722, 'epoch19': 1.4666941089630128, 'epoch20': 1.466288170337677, 'epoch21': 1.4664313862323761, 'epoch22': 1.466165845155716, 'epoch23': 1.465966141462326, 'epoch24': 1.4658501827716828, 'epoch25': 1.4658158116340638, 'epoch26': 1.4660004959106445, 'epoch27': 1.4657784643173217, 'epoch28': 1.465702018260956, 'epoch29': 1.4659484808444976}",0.965,0.9826,0.9843,0.9918,0.9937,0.9942,0.9945,0.9937,0.9955,0.9951,0.9956,0.9956,0.9961,0.996,0.9964,0.9959,0.997,0.9967,0.9963,0.9964,0.9963,0.9963,0.9963,0.9968,0.9966,0.9969,0.9966,0.9967,0.9967,0.9967,,
03/10/2023 20:47,mnist,['cuda:4'],120,120,30,0.2,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,{'epoch0': 2.307389151096344},0.1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,mnist,['cuda:4'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9962,0.6665999889373779,0.0217000246047973,"{'epoch0': 1.533147543668747, 'epoch1': 1.4872922928333283, 'epoch2': 1.4822784469127654, 'epoch3': 1.4813184022903443, 'epoch4': 1.475351927757263, 'epoch5': 1.474334158182144, 'epoch6': 1.4744999756813049, 'epoch7': 1.47389524102211, 'epoch8': 1.4705801198482513, 'epoch9': 1.4705785415172576, 'epoch10': 1.4706803090572358, 'epoch11': 1.470445596218109, 'epoch12': 1.468417100906372, 'epoch13': 1.4679451620578765, 'epoch14': 1.467973661661148, 'epoch15': 1.4678825018405914, 'epoch16': 1.4670498571395874, 'epoch17': 1.4663664317131042, 'epoch18': 1.4664861216545104, 'epoch19': 1.4663717315196991, 'epoch20': 1.4659414875507355, 'epoch21': 1.4658617382049561, 'epoch22': 1.465882623910904, 'epoch23': 1.465729556798935, 'epoch24': 1.46564017701149, 'epoch25': 1.46517618393898, 'epoch26': 1.4653304116725923, 'epoch27': 1.465193433046341, 'epoch28': 1.465151521205902, 'epoch29': 1.4651738069057465}",0.9616,0.9875,0.9883,0.991,0.9929,0.9928,0.9957,0.9928,0.9944,0.9953,0.9947,0.9949,0.9953,0.9958,0.9956,0.9954,0.9958,0.9964,0.9957,0.9962,0.9961,0.9959,0.9959,0.996,0.996,0.9958,0.9965,0.9968,0.996,0.9962,,
0,mnist,['cuda:5'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9969,0.5710999965667725,0.0356000065803527,"{'epoch0': 1.532486541032791, 'epoch1': 1.4876518564224244, 'epoch2': 1.4829487199783324, 'epoch3': 1.4808059046268462, 'epoch4': 1.4747541089057923, 'epoch5': 1.4742467906475067, 'epoch6': 1.4736303777694701, 'epoch7': 1.4742170727252961, 'epoch8': 1.4711676080226899, 'epoch9': 1.4701894257068635, 'epoch10': 1.4703543817996978, 'epoch11': 1.4700148239135742, 'epoch12': 1.4688923497200013, 'epoch13': 1.467984601020813, 'epoch14': 1.4676641395092012, 'epoch15': 1.4674730095863342, 'epoch16': 1.4667323327064514, 'epoch17': 1.46663023853302, 'epoch18': 1.4663828217983246, 'epoch19': 1.4664460904598235, 'epoch20': 1.4657511603832245, 'epoch21': 1.4656132323741913, 'epoch22': 1.4658013999462127, 'epoch23': 1.4653897929191588, 'epoch24': 1.4655928363800048, 'epoch25': 1.4652314670085906, 'epoch26': 1.4653163101673126, 'epoch27': 1.4650905771255494, 'epoch28': 1.464840010881424, 'epoch29': 1.4650050864219666}",0.9843,0.9896,0.9885,0.9912,0.9937,0.9951,0.9929,0.9944,0.9961,0.9941,0.995,0.9947,0.9956,0.9964,0.9961,0.9958,0.9964,0.996,0.9966,0.9971,0.997,0.9971,0.9972,0.9968,0.9971,0.9972,0.9971,0.9966,0.9973,0.9969,,
03/11/2023 02:16,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9966,0.8429000377655029,0.164400041103363,"{'epoch0': 1.5320722274780274, 'epoch1': 1.4863889293670653, 'epoch2': 1.4826824541091919, 'epoch3': 1.481137263059616, 'epoch4': 1.4747575943470002, 'epoch5': 1.4741039221286774, 'epoch6': 1.4741523978710174, 'epoch7': 1.4741157360076904, 'epoch8': 1.4709247608184814, 'epoch9': 1.4702307932376861, 'epoch10': 1.4701953694820404, 'epoch11': 1.470204794883728, 'epoch12': 1.4684234068393707, 'epoch13': 1.4681169128417968, 'epoch14': 1.4675925846099853, 'epoch15': 1.4675444769859314, 'epoch16': 1.4666707804203034, 'epoch17': 1.4665195481777191, 'epoch18': 1.4661370341777802, 'epoch19': 1.4662192451953888, 'epoch20': 1.4659098057746887, 'epoch21': 1.4657695305347442, 'epoch22': 1.4657194955348969, 'epoch23': 1.4656168134212495, 'epoch24': 1.4651613636016845, 'epoch25': 1.465126531600952, 'epoch26': 1.4651682190895081, 'epoch27': 1.4651687252521515, 'epoch28': 1.4649769253730773, 'epoch29': 1.4650719180107117}",0.9796,0.9875,0.9893,0.9923,0.9936,0.9926,0.994,0.9934,0.9954,0.9959,0.9958,0.9963,0.9966,0.9967,0.9959,0.9967,0.996,0.9956,0.996,0.9961,0.9963,0.9961,0.9961,0.9961,0.9968,0.9962,0.9966,0.9965,0.9967,0.9966,,
03/11/2023 02:26,mnist,"['cuda:1', 'cuda:6']",120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.997,0.6850000023841858,0.1044000387191772,"{'epoch0': 1.542469807624817, 'epoch1': 1.4930963578224181, 'epoch2': 1.4881437649726867, 'epoch3': 1.4849517390727998, 'epoch4': 1.4777119524478912, 'epoch5': 1.4772445578575135, 'epoch6': 1.4769984636306763, 'epoch7': 1.4770896337032318, 'epoch8': 1.4730989162921906, 'epoch9': 1.4723556561470033, 'epoch10': 1.472167397260666, 'epoch11': 1.4721977670192719, 'epoch12': 1.4699403579235077, 'epoch13': 1.4691410331726074, 'epoch14': 1.4690246541500092, 'epoch15': 1.4686726415157318, 'epoch16': 1.468104177236557, 'epoch17': 1.4678027670383453, 'epoch18': 1.4678221042156219, 'epoch19': 1.4673612360954285, 'epoch20': 1.4667507028579712, 'epoch21': 1.466611221075058, 'epoch22': 1.4665643236637116, 'epoch23': 1.466559145450592, 'epoch24': 1.466406576871872, 'epoch25': 1.4659816899299623, 'epoch26': 1.4662283449172973, 'epoch27': 1.4659576349258423, 'epoch28': 1.466209544658661, 'epoch29': 1.4662290165424348}",0.9885,0.9887,0.9907,0.9915,0.9948,0.9947,0.9931,0.9935,0.9947,0.9954,0.9948,0.9949,0.9958,0.9955,0.9962,0.996,0.9964,0.9958,0.9958,0.9965,0.9971,0.997,0.9972,0.9968,0.9971,0.997,0.9973,0.9971,0.9968,0.997,,
03/13/2023 21:21,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((24, 48, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((48, 96, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((96, 144, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((144, 192, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",0.9966,0.3088000416755676,0.0427000522613525,"{'epoch0': 1.5453027293682098, 'epoch1': 1.495228224992752, 'epoch2': 1.4911108210086823, 'epoch3': 1.4890256688594818, 'epoch4': 1.4803697490692138, 'epoch5': 1.479235407114029, 'epoch6': 1.4787502908706665, 'epoch7': 1.4788725762367247, 'epoch8': 1.473767200231552, 'epoch9': 1.4729101173877717, 'epoch10': 1.4731471796035767, 'epoch11': 1.4729757797718048, 'epoch12': 1.4704578177928924, 'epoch13': 1.4695722966194154, 'epoch14': 1.469507827758789, 'epoch15': 1.4698276429176331, 'epoch16': 1.468611055135727, 'epoch17': 1.4676508595943452, 'epoch18': 1.4680570182800292, 'epoch19': 1.4680483555793762, 'epoch20': 1.4669982612133026, 'epoch21': 1.4669771835803986, 'epoch22': 1.4668283393383026, 'epoch23': 1.4665301909446717, 'epoch24': 1.4661737666130066, 'epoch25': 1.4665006234645843, 'epoch26': 1.466235600233078, 'epoch27': 1.4661602506637572, 'epoch28': 1.465966430425644, 'epoch29': 1.4661019082069398}",0.9846,0.9808,0.9799,0.9866,0.9868,0.989,0.9934,0.9857,0.993,0.9946,0.9956,0.9936,0.9955,0.9956,0.9967,0.9962,0.9964,0.9955,0.9966,0.9972,0.9977,0.9965,0.997,0.9967,0.9972,0.9969,0.9973,0.9969,0.9967,0.9966,,
03/13/2023 22:08,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atrc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((96, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (192, 10, (1, 2, 3))), ('softmax', 1)]",0.9973,0.105500042438507,0.0739000439643859,"{'epoch0': 1.580229822397232, 'epoch1': 1.4987883880138397, 'epoch2': 1.4922213988304138, 'epoch3': 1.488302994966507, 'epoch4': 1.4816551976203918, 'epoch5': 1.4809921429157258, 'epoch6': 1.4798579502105713, 'epoch7': 1.4793530373573303, 'epoch8': 1.4758269436359406, 'epoch9': 1.47593843126297, 'epoch10': 1.4753862018585204, 'epoch11': 1.4751779658794404, 'epoch12': 1.473565396785736, 'epoch13': 1.4725302534103393, 'epoch14': 1.4729324119091034, 'epoch15': 1.4724723665714263, 'epoch16': 1.471385181427002, 'epoch17': 1.4713597826957703, 'epoch18': 1.47096675491333, 'epoch19': 1.4711899654865266, 'epoch20': 1.4703253707885742, 'epoch21': 1.470350043296814, 'epoch22': 1.4705242092609405, 'epoch23': 1.4702704319953919, 'epoch24': 1.4699037230014802, 'epoch25': 1.4699080159664155, 'epoch26': 1.4700637164115906, 'epoch27': 1.4695639960765838, 'epoch28': 1.4698422317504882, 'epoch29': 1.4694913318157197}",0.9751,0.9906,0.9902,0.9903,0.9879,0.9928,0.9929,0.9936,0.9952,0.9955,0.9936,0.9953,0.9961,0.9956,0.9959,0.9963,0.9958,0.9966,0.9966,0.9961,0.9967,0.9968,0.9973,0.9971,0.997,0.9974,0.9969,0.9973,0.9973,0.9973,,
03/14/2023 11:00,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((24, 48, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((48, 96, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((96, 144, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((144, 192, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3))), ('softmax', 1)]",,,,{'epoch0': 1.5434621477127075},0.9784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2023 11:01,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((24, 48, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((48, 96, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((96, 144, (3, 3), 1, 1, 1, 1), 2, None, None, 'relu', True)), ('cnn2d', ((144, 192, (3, 3), 1, 1, 1, 1), 2, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",0.9973,0.1504000425338745,0.0242000222206115,"{'epoch0': 0.1731568689979613, 'epoch1': 0.07623060134425759, 'epoch2': 0.06193722888827324, 'epoch3': 0.05788175341486931, 'epoch4': 0.03880025315098465, 'epoch5': 0.038965321208816024, 'epoch6': 0.03998526340071112, 'epoch7': 0.04006105982186273, 'epoch8': 0.027804367634002118, 'epoch9': 0.026500714654102923, 'epoch10': 0.026459026077529417, 'epoch11': 0.0265799365430139, 'epoch12': 0.01901277577341534, 'epoch13': 0.018187131644459443, 'epoch14': 0.018285064978874287, 'epoch15': 0.01694986244640313, 'epoch16': 0.014588572676409967, 'epoch17': 0.014240369945997372, 'epoch18': 0.013947647041874007, 'epoch19': 0.013646076434873975, 'epoch20': 0.012202859199489467, 'epoch21': 0.010747340638772584, 'epoch22': 0.01210116206051316, 'epoch23': 0.011221787395887077, 'epoch24': 0.009320467475743499, 'epoch25': 0.010409621483064256, 'epoch26': 0.009591755031608045, 'epoch27': 0.009437427229480818, 'epoch28': 0.009448076066793874, 'epoch29': 0.009184487239050214}",0.9798,0.992,0.9888,0.9912,0.992,0.9916,0.9936,0.9952,0.9956,0.9955,0.9938,0.9954,0.9961,0.9965,0.9973,0.9965,0.9968,0.9971,0.9967,0.9967,0.9972,0.9971,0.9971,0.9971,0.997,0.997,0.9969,0.9972,0.9968,0.9973,,
03/14/2023 11:18,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",0.9962,0.7100000381469727,0.1137000322341919,"{'epoch0': 0.1638460476603359, 'epoch1': 0.0630305685577914, 'epoch2': 0.05008409119863063, 'epoch3': 0.04798356809560209, 'epoch4': 0.03207448206888512, 'epoch5': 0.029232488124165686, 'epoch6': 0.029839789911406116, 'epoch7': 0.02954469830659218, 'epoch8': 0.021605198264122008, 'epoch9': 0.021199259642977267, 'epoch10': 0.0199010812304914, 'epoch11': 0.02029758084448986, 'epoch12': 0.01593149513285607, 'epoch13': 0.014751194752636365, 'epoch14': 0.01430441785545554, 'epoch15': 0.013538252568105235, 'epoch16': 0.011529047748772427, 'epoch17': 0.011591352912015282, 'epoch18': 0.011306664118310437, 'epoch19': 0.010443534181686118, 'epoch20': 0.009463758643134496, 'epoch21': 0.009323358130059205, 'epoch22': 0.00859907625830965, 'epoch23': 0.009082523024757393, 'epoch24': 0.008579087736899964, 'epoch25': 0.007891270904801786, 'epoch26': 0.00764980549440952, 'epoch27': 0.00754994443821488, 'epoch28': 0.00870068297116086, 'epoch29': 0.008446634413616266}",0.956,0.9914,0.9928,0.9943,0.9936,0.9947,0.9952,0.9938,0.9957,0.9961,0.995,0.9948,0.9962,0.9959,0.9956,0.9961,0.996,0.9962,0.9966,0.9967,0.9967,0.9961,0.9964,0.9959,0.9962,0.9965,0.9961,0.9962,0.9962,0.9962,,
03/14/2023 13:07,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atrc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((96, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (192, 10, (1, 2, 3)))]",0.9958,0.11489999294281,0.0613999962806701,"{'epoch0': 0.2748346571661532, 'epoch1': 0.09109317102469504, 'epoch2': 0.07410476427152753, 'epoch3': 0.06665212154202163, 'epoch4': 0.04867356630135328, 'epoch5': 0.04396828028839082, 'epoch6': 0.044581692502833906, 'epoch7': 0.0428652225099504, 'epoch8': 0.03364097871165723, 'epoch9': 0.034507746551185846, 'epoch10': 0.031096258860081435, 'epoch11': 0.032535194981843235, 'epoch12': 0.02781947471969761, 'epoch13': 0.025548907650168984, 'epoch14': 0.025420423300471156, 'epoch15': 0.02457974879699759, 'epoch16': 0.02278456340287812, 'epoch17': 0.02197785041015595, 'epoch18': 0.020589497853768988, 'epoch19': 0.019918319252319634, 'epoch20': 0.020651546797249468, 'epoch21': 0.019758904179325326, 'epoch22': 0.02004101022798568, 'epoch23': 0.020817251689964907, 'epoch24': 0.018327969213132747, 'epoch25': 0.01901729800796602, 'epoch26': 0.01883559582242742, 'epoch27': 0.018102740588830785, 'epoch28': 0.017746543552726507, 'epoch29': 0.018397927975980565}",0.9858,0.9861,0.9894,0.9869,0.9931,0.9925,0.9938,0.9938,0.9955,0.9937,0.9941,0.9949,0.9957,0.9956,0.996,0.9957,0.9954,0.9953,0.9964,0.996,0.9958,0.9964,0.9954,0.9957,0.9957,0.9957,0.996,0.9961,0.9956,0.9958,,
03/14/2023 14:37,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atrc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((96, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (192, 10, (1, 2, 3))), ('softmax', 1)]",0.9974,0.2050999999046325,0.0401000380516052,"{'epoch0': 1.5768704311847688, 'epoch1': 1.4978870089054108, 'epoch2': 1.4914075195789338, 'epoch3': 1.4878910810947419, 'epoch4': 1.4814893734455108, 'epoch5': 1.4798415968418122, 'epoch6': 1.4796912879943849, 'epoch7': 1.4798739993572234, 'epoch8': 1.476163489341736, 'epoch9': 1.4757203249931334, 'epoch10': 1.4750060040950774, 'epoch11': 1.474879331111908, 'epoch12': 1.4733042669296266, 'epoch13': 1.4724688611030579, 'epoch14': 1.4726276063919068, 'epoch15': 1.4723823370933533, 'epoch16': 1.471724813222885, 'epoch17': 1.4709509856700898, 'epoch18': 1.4707327692508698, 'epoch19': 1.4709533138275146, 'epoch20': 1.4707108013629913, 'epoch21': 1.4700904231071472, 'epoch22': 1.469899613380432, 'epoch23': 1.4701331312656403, 'epoch24': 1.4699141163825988, 'epoch25': 1.469568014383316, 'epoch26': 1.4697253551483154, 'epoch27': 1.469395917892456, 'epoch28': 1.469704336643219, 'epoch29': 1.469293340921402}",0.98,0.9867,0.9914,0.9919,0.9936,0.9931,0.9937,0.9941,0.9949,0.9954,0.9943,0.9945,0.9963,0.9962,0.996,0.9959,0.9964,0.9962,0.9962,0.997,0.9967,0.9973,0.9973,0.9974,0.9972,0.9972,0.9975,0.9972,0.9971,0.9974,,
